2867,三商壽
2880,華南金
2881,富邦金
2882,國泰金
2883,開發金
2884,玉山金
2885,元大金
2886,兆豐金
2887,台新金
2888,新光金
2889,國票金
2890,永豐金
2891,中信金
2892,第一金
2897,王道銀行
2901,欣欣
2903,遠百
2904,匯僑
2905,三商
2906,高林
2908,特力
2910,統領
2911,麗嬰房
2912,統一超
2913,農林
2915,潤泰全
2923,鼎固
2929,淘帝
2936,客思達
2939,凱羿
2945,三商家購
3002,歐格
3003,健和興
3004,豐達科
3005,神基
3006,晶豪科
3008,大立光
3010,華立
3011,今皓
3013,晟銘電
3014,聯陽
3015,全漢
3016,嘉晶
3017,奇鋐
3018,同開
3019,亞光
3021,鴻名
3022,威強電
3023,信邦
3024,憶聲
3025,星通
3026,禾伸堂
3027,盛達
3028,增你強
3029,零壹
3030,德律
3031,佰鴻
3032,偉訓
3033,威健
3034,聯詠
3035,智原
3036,文曄
3037,欣興
3038,全台
3040,遠見
3041,揚智
3042,晶技
3043,科風
3044,健鼎
3045,台灣大
3046,建碁
3047,訊舟
3048,益登
3049,和鑫
3050,鈺德
3051,力特
3052,夆典
3054,立萬利
3055,蔚華科
3056,總太
3057,喬鼎
3058,立德
3059,華晶科
3060,銘異
3062,建漢
3090,日電貿
3092,鴻碩
3094,聯傑
3130,一零四
3138,耀登
3149,正達
3164,景岳
3167,大量
3189,景碩
3209,全科
3229,晟鈦
3231,緯創
3257,虹冠電
3266,昇陽
3296,勝德
3305,昇貿
3308,聯德
3311,閎暉
3312,弘憶股
3321,同泰
3338,泰碩
3346,麗清
3356,奇偶
3376,新日興
3380,明泰
3383,新世紀
3406,玉晶光
3413,京鼎
3416,融程電
3419,譁裕
3432,台端
3437,榮創
3443,創意
3450,聯鈞
3454,晶睿
3481,群創
3494,誠研
3501,維熹
3504,揚明光
3515,華擎
3518,柏騰
3528,安馳
3530,晶相光
3532,台勝科
3533,嘉澤
3535,晶彩科
3536,誠創
3543,州巧
3545,敦泰
3550,聯穎
3557,嘉威
3563,牧德
3576,聯合再生
3583,辛耘
3588,通嘉
3591,艾笛森
3592,瑞鼎
3593,力銘
3596,智易
3605,宏致
3607,谷崧
3617,碩天
3622,洋華
3645,達邁
3653,健策
3661,世芯
3665,貿聯
3669,圓展
3673,TPK
3679,新至陞
3682,亞太電
3686,達能
3694,海華
3701,大眾控
3702,大聯大
3703,欣陸
3704,合勤控
3705,永信
3706,神達
3708,上緯投控
3711,日月光投控
3712,永崴投控
3714,富采
4104,佳醫
4106,雃博
4108,懷特
4119,旭富
4133,亞諾法
4137,麗豐
4142,國光生
,全宇生技
4155,訊映
4164,承業醫
4190,佐登
4306,炎洲
4414,如興
4426,利勤
4438,廣越
4439,冠星
4440,宜新實業
4526,東台
4532,瑞智
4536,拓凱
4540,全球傳動
4545,銘鈺
4551,智伸科
4552,力達
4555,氣立
4557,永新
4560,強信
4562,穎漢
4564,元翎
4566,時碩工業
4571,鈞興
4572,駐龍
4576,大銀微系統
4581,光隆精密
4583,台灣精銳
4720,德淵
4722,國精化
4737,華廣
4739,康普
4746,台耀
4755,三福化
4763,材料
4764,雙鍵
4766,南寶
4770,上品
4807,日成
4904,遠傳
4906,正文
4912,聯德控股
4915,致伸
4916,事欣科
4919,新唐
4927,泰鼎
4930,燦星網
4934,太極
4935,茂林
4938,和碩
4942,嘉彰
4943,康控
4952,凌通
4956,光鋐
4958,臻鼎
4960,誠美材
4961,天鈺
4967,十銓
4968,立積
4976,佳凌
4977,眾達
4989,榮科
4994,傳奇
4999,鑫禾
5007,三星
5203,訊連
5215,科嘉
5222,全訊
5225,東科
5234,達興材料
5243,乙盛
5244,弘凱
5258,虹堡
5269,祥碩
5283,禾聯碩
5284,jpp
5285,界霖
5288,豐祥
5306,桂盟
5388,中磊
5434,崇越
5469,瀚宇博
5471,松翰
5484,慧友
5515,建國
5519,隆大
5521,工信
5522,遠雄
5525,順天
5531,鄉林
5533,皇鼎
5534,長虹
5538,東明
5546,永固
5607,遠雄港
5608,四維航
5706,鳳凰
5871,中租
5876,上海商銀
5880,合庫金
5906,台南
5907,大洋
6005,群益證
6024,群益期
6108,競國
6112,聚碩
6115,鎰勝
6116,彩晶
6117,迎廣
6120,達運
6128,上福
6133,金橋
6136,富爾特
6139,亞翔
6141,柏承
6142,友勁
6152,百一
6153,嘉聯益
6155,鈞寶
6164,華興
6165,浪凡
6166,凌華
6168,宏齊
6172,互億
6176,瑞儀
6177,達麗
6183,關貿
6184,大豐電
6189,豐藝
6191,精成科
6192,巨路
6196,帆宣
6197,佳必琪
6201,亞弘電
6202,盛群
6205,詮欣
6206,飛捷
6209,今國光
6213,聯茂
6214,精誠
6215,和椿
6216,居易
6224,聚鼎
6225,天瀚
6226,光鼎
6230,尼得科超眾
6235,華孚
6239,力成
6243,迅杰
6251,定穎
6257,矽格
6269,台郡
6271,同欣電
6277,宏正
6278,台表科
6281,全國電
6282,康舒
6283,淳安
6285,啟碁
6288,聯嘉
6289,華上
6405,悅城
6409,旭隼
6412,群電
6414,樺漢
6415,矽力
6416,瑞祺電通
6426,統新
6431,光麗
6438,迅得
6442,光聖
6443,元晶
6449,鈺邦
6451,訊芯
6456,GIS
6464,台數科
6477,安集
6491,晶碩
6504,南六
6505,台塑化
6515,穎崴
6525,捷敏
6531,愛普
6533,晶心科
6541,泰福
6550,北極星藥業
6552,易華電
6558,興能高
6573,虹揚
6579,研揚
6581,鋼聯
6582,申豐
6585,鼎基
6591,動力
6592,和潤企業
6598,ABC
6605,帝寶
6625,必應
6641,基士德
6655,科定
6666,羅麗芬
6668,中揚光
6669,緯穎
6670,復盛應用
6671,三能
6672,騰輝電子
6674,鋐寶科技
6691,洋基工程
6698,旭暉應材
6706,惠特
6715,嘉基
6719,力智
6743,安普新
6754,匯僑設計
6756,威鋒電子
6768,志強
6770,力積電
6776,展碁國際
6781,AES
6790,永豐實
6792,詠業
6796,晉弘
6799,來頡
6806,森崴能源
6807,峰源
8011,台通
8016,矽創
8021,尖點
8028,昇陽半導體
8033,雷虎
8039,台虹
8046,南電
8070,長華
8072,陞泰
8081,致新
8101,華冠
8103,瀚荃
8104,錸寶
8105,凌巨
8110,華東
8112,至上
8114,振樺電
8131,福懋科
8150,南茂
8163,達方
8201,無敵
8210,勤誠
8213,志超
8215,明基材
8222,寶一
8249,菱光
8261,富鼎
8271,宇瞻
8341,日友
8367,建新國際
8374,羅昇
8404,百和興業
8411,福貞
8422,可寧衛
8429,金麗
8438,昶昕
8442,威宏
8443,阿瘦
8454,富邦媒
8462,柏文
8463,潤泰材
8464,億豐
8466,美吉吉
8467,波力
8473,山林水
8478,東哥遊艇
8480,泰昇
8481,政伸
8482,商億
8488,吉源
8499,鼎炫
8926,台汽電
8940,新天地
8996,高力
9802,鈺齊
9902,台火
9904,寶成
9905,大華
9906,欣巴巴
9907,統一實
9908,大台北
9910,豐泰
9911,櫻花
9912,偉聯
9914,美利達
9917,中保科
9918,欣天然
9919,康那香
9921,巨大
9924,福興
9925,新保
9926,新海
9927,泰銘
9928,中視
9929,秋雨
9930,中聯資源
9931,欣高
9933,中鼎
9934,成霖
9935,慶豐富
9937,全國
9938,百和
9939,宏全
9940,信義
9941,裕融
9942,茂順
9943,好樂迪
9944,新麗
9945,潤泰新
9946,三發地產
9955,佳龍
9958,世紀鋼
03001P,健策中信17售01
03002P,光罩元富18售02
03005X,元展05
03006P,欣興元大17售03
03006X,元展06
03007X,元展07
03010X,元展10
03012X,元展12
03013X,元展13
03014X,元展14
03015X,元展15
03016X,元展16
03017X,元展17
03019P,長榮凱基18售05
03019X,元展19
03020X,元展20
03022P,技嘉元富18售03
03022X,富展01
03025Q,恒指麥證16售03
03026Q,恒指麥證16售04
03026X,元展23
03027Q,恒指麥證19售03
03027X,元展24
03028Q,恒指麥證19售04
03028X,元展25
03029X,元展26
03032P,欣興兆豐17售03
03035X,元展32
03038X,元展35
03039X,元展36
03045P,臺股指凱基18售04
03046P,臺股指凱基18售05
03047P,臺股指凱基18售06
03047X,元展44
03049X,元展46
03050X,元展47
03052X,元展49
03058P,T50正2凱基1A售01
03060X,元展55
03067F,恒指麥證16購01
03068F,恒指麥證16購02
03069F,恒指麥證19購01
03070F,恒指麥證19購02
03074X,元展69
03075X,元展70
03079P,長榮航國泰17售04
03080P,台灣50凱基17售01
03081P,台灣50凱基17售02
03082P,道瓊指凱基1B售01
03084P,台灣50麥證17售01
03093X,永豐金元大61展01
03105P,長榮元富19售02
03106P,陽明元富18售05
03108P,帆宣元富18售03
03114P,臺指2X凱基19售01
03115P,道瓊2X凱基19售01
03126P,鴻海中信19售01
03127P,鴻海中信19售02
03128P,台積電中信19售05
03129P,台積電中信19售06
03130P,長榮中信16售03
03133P,臺股指凱基18售08
03134P,臺股指凱基18售09
03135P,臺股指凱基18售10
03136P,聯詠富邦17售02
03137P,南電富邦16售02
03147P,友達中信16售02
03151P,長榮元富18售04
03176P,欣興中信16售01
03177P,臺股指中信19售08
03178P,臺股指中信19售09
03179P,臺股指中信19售10
03180P,臺股指中信19售11
03181P,嘉晶元富18售04
03183P,滬深2X群益17售02
03184P,裕民群益16售02
03187P,台灣50凱基16售02
03188P,台灣50凱基16售03
03191P,長榮凱基16售07
03194P,南電凱基16售04
03203P,T50正2富邦16售02
03204P,T50正2富邦18售01
03205P,台灣50國泰17售01
03206P,長榮航國泰17售06
03207P,南電中信17售02
03208P,臺股指中信19售12
03209P,T50正2凱基19售01
03215P,T50反1元富18售04
03216P,國巨元富18售05
03219P,威鋒電元富18售04
03220P,威鋒電元富18售05
03221P,威鋒電元富18售06
03230P,中鴻國票16售02
03233P,威鋒電元富18售08
03238P,臺股指凱基18售13
03239P,臺股指凱基18售14
03240P,長榮航元大16售03
03244P,南電群益17售02
03246P,長榮凱基19售01
03247P,長榮凱基19售02
03248P,台灣50元富16售01
03250P,臺股指元富16售04
03251P,臺股指元富16售05
03252P,永光國票16售03
03254P,陽明中信16售02
03256P,晶技群益16售02
03258P,南電國票16售03
03259P,威盛元富18售07
03260P,威盛元富18售08
03261P,威盛元富18售09
03262P,威盛元富18售10
032638,長榮統一16購01
03263P,威盛元富18售11
03264P,威盛元富18售12
03265P,台灣50元大16售08
03266P,台灣50元大16售09
03267P,台灣50元大16售10
03268P,台灣50元大16售11
03269P,台灣50元大16售12
03271P,威盛元大16售02
03272P,欣興元大16售05
03273P,聯發科富邦17售02
03275P,長榮航群益16售06
03285P,威盛國票16售02
03286P,台積電麥證19售02
03287P,臺股指麥證18售02
03288P,A50正2元富18售01
03289P,台積電元富18售09
03294P,玉晶光元富18售02
03296P,台勝科國票16售03
03302P,敦泰元富18售03
03303P,台積電國泰18售01
03304P,創意國泰18售01
03305P,南電國泰18售01
03307P,亞光群益17售01
03308P,智邦國票17售01
03311P,臺股指凱基19售03
03312P,臺股指凱基19售04
03313P,臺股指凱基19售05
03317P,欣興群益17售02
03319P,臺指2X中信18售01
03326P,台灣50凱基19售01
03327P,台灣50凱基19售02
03328P,台灣50凱基1A售01
03332P,欣興元富17售05
03333P,新唐元富19售03
03334P,台灣50麥證18售01
03337P,長榮麥證17售03
03339P,臺股指麥證18售03
03340P,滬深2X元富19售01
03342P,臺股指凱基17售11
03343P,臺股指凱基17售12
03344P,臺股指凱基17售13
03346P,臺股指群益17售05
03347P,臺股指群益17售06
03356P,道瓊2X中信17售01
03358P,長榮中信18售03
03359P,台勝科統一17售03
03361P,T50正2群益18售01
03362P,大立光群益17售05
03369P,長榮航元大18售06
03370P,世芯元大17售03
03371P,威盛國票17售01
03372P,亞光國票17售02
03373P,泰鼎國票17售02
03374P,南電國票17售02
03376P,臺股指國票17售07
03377P,臺股指國票17售08
03378P,臺股指國票18售07
03379P,台灣50中信17售02
03384P,長榮國票17售03
03385P,欣興國票17售03
03386P,創意國票17售01
03387P,揚明光國票17售03
03388P,健策國票17售02
03389P,元石油群益18售01
03392P,長榮元富17售04
03393P,長榮航元富17售05
03394P,聯電凱基19售03
03395P,聯電凱基1C售02
03397P,聯發科凱基19售04
03398P,聯發科凱基1C售02
03402P,南電凱基17售01
03405P,臺股指凱基19售09
03410P,長榮群益17售10
03411P,陽明元富19售04
03412P,陽明元富19售05
03414P,揚明光國票17售04
03415P,世芯國票17售02
03416P,長榮富邦18售03
03418P,陽明中信18售02
034241,大成鋼統一17購01
034249,新光鋼統一17購01
03424P,台勝科國票17售02
034258,萬海統一17購01
03427P,T50反1元富19售03
03429P,創意元富19售02
03430P,萬海中信17售01
03432P,台積電群益17售08
03433P,台灣50凱基17售04
03434P,台灣50凱基17售05
03435P,台灣50凱基18售02
03437P,宏碁元富19售05
03438P,技嘉元富19售02
03442P,臺股指麥證18售04
03443P,長榮航國泰18售03
03444P,友達中信19售01
03447P,長榮航群益17售01
03450P,長榮航國票17售04
03451P,上証2X凱基19售01
03452P,滬深2X凱基19售01
03463P,長榮航中信18售05
03467P,長榮凱基17售08
03468P,長榮凱基18售08
03469P,長榮凱基1B售08
03473P,威盛群益17售03
03474P,威盛群益18售02
03476P,聯電元富1C售02
03482P,臺股指麥證1A售01
03488P,技嘉中信17售03
03489P,大立光中信17售03
03490P,聯詠中信17售02
03491P,臺股指中信1A售02
03494P,惠特國票17售03
03495P,明基材國票17售02
03512P,光磊元富19售01
03519P,萬海富邦17售04
03520P,臺股指富邦17售01
03526P,臺股指中信1A售04
03527P,臺股指中信1A售05
03529P,台灣50國票17售03
03530P,康普國票17售03
03531B,臺股指凱基18熊12
03532P,臺股指國票17售09
03533B,臺股指凱基19熊11
03534B,臺股指凱基19熊12
03534P,聯電元富19售03
03536P,威盛元大17售03
03537B,臺股指元大19熊23
03537P,南電元大18售03
03538B,臺股指凱基17熊34
03538P,技嘉康和16售03
03539B,臺股指凱基17熊35
03539P,威盛凱基17售06
03540B,臺股指凱基1B熊05
03540P,景碩凱基16售06
03541B,臺股指凱基18熊36
03541P,世芯中信16售02
03542B,臺股指元大18熊21
03542P,臺股指中信1A售06
03543B,臺股指元大19熊26
03543P,臺股指中信1A售07
03544B,臺股指元大1B熊17
03544P,臺股指中信1B售01
03545B,臺股指凱基19熊48
03545P,臺股指中信1C售01
03546B,臺股指凱基19熊49
03546P,滬深2X元富16售02
03547B,臺股指元大1C熊05
03547P,聯電元富16售09
03548B,臺股指元大21熊11
03548P,威盛國票17售05
03549B,臺股指凱基1A熊18
03549P,萬海國票17售04
03550B,臺股指凱基1A熊19
03550P,愛普元大16售08
03551B,臺股指元大1B熊21
03551P,申豐元大16售01
03552B,臺股指元大1C熊14
03552P,臺股指元大16售22
03553B,臺股指元大23熊07
03553P,智邦中信16售02
03554B,臺股指元大25熊07
03554P,玉晶光中信17售02
03555B,臺股指凱基1B熊27
03555P,台勝科中信16售04
03556B,臺股指元大1B熊29
03556P,聯電群益16售10
03557B,臺股指元大1C熊20
03557P,聯電群益16售11
03558B,臺股指元大21熊12
03558P,光罩群益17售01
03559B,臺股指元大23熊21
03559P,長榮航群益16售13
03560B,臺股指凱基23熊17
03560P,台勝科台新16售02
03561B,臺股指元大23熊22
03561P,台勝科元富16售04
03562B,臺股指元大24熊18
03562P,台積電康和16售05
03563P,萬海康和16售02
03564P,技嘉元大16售10
03565P,台光電元大16售05
03566P,創意元大16售04
03567P,台積電凱基16售12
03568P,台積電凱基16售13
03569P,臺股指凱基17售17
03570P,臺股指凱基17售18
03571P,臺股指凱基17售19
03572P,臺股指凱基17售20
03573P,聯詠富邦18售02
03574P,長榮航中信16售04
03575P,大立光中信16售03
03576P,大立光中信18售03
03577P,大立光中信19售02
03578P,明泰元富16售01
03579P,友達康和16售03
03580P,欣興康和16售04
03581P,長榮國票17售04
03582P,同欣電國票17售02
03583P,臺股指麥證18售05
03584P,上銀元大16售02
03585P,友達元大16售10
03586P,友達元大16售11
03587P,長榮元大16售34
03588P,T50正2群益16售02
03589P,T50正2群益17售01
03590P,欣興中信18售02
03591P,智易中信16售02
03592P,臺股指中信19售15
03593P,T50正2凱基17售01
03594P,T50正2凱基17售02
03595P,玉晶光凱基17售02
03596P,臺股指凱基19售13
03597P,臺股指凱基19售14
03598P,臺股指凱基19售15
03599P,臺股指凱基19售16
03600P,臺股指凱基19售17
03601P,臺股指凱基1C售01
03602P,中鴻康和16售01
03603P,泰鼎康和16售01
03604P,臺股指國票16售14
03605P,智邦元大16售01
03606P,宏碁元大16售06
03607P,華新科元大16售02
03608P,台勝科元大16售10
03609P,臺股指元大19售04
03610P,臺股指元大19售05
03611P,臺股指元大19售06
03612P,臺股指元大19售07
03613P,中鴻群益16售03
03614P,欣興群益16售09
03615P,大成鋼元富16售04
03616P,大立光元富16售07
03617P,大立光元富16售08
03618P,大立光中信16售05
03619P,群創中信17售01
03620P,健策中信18售01
03621P,台灣50凱基18售04
03622P,中鴻凱基16售03
03623P,上銀凱基16售01
03624P,宏碁凱基16售01
03625P,華新科凱基16售03
03626P,大立光群益17售09
03627P,聯發科麥證16售04
03628P,臺股指麥證17售05
03629P,大立光元大16售11
03630P,欣興元大16售13
03631P,智易元大16售03
03632P,天鈺元大16售07
03633P,大立光富邦1B售04
03634P,大立光台新16售01
03635P,同欣電群益16售03
03636P,技嘉凱基16售06
03637P,晶技凱基16售04
03638P,健策凱基16售02
03639P,新唐凱基16售06
03640P,天鈺凱基16售06
03641P,鴻海富邦18售02
03642P,長榮富邦17售03
03643P,台灣50元大19售01
03644P,台灣50元大19售02
03645P,台灣50元大19售03
03646P,台灣50元大19售04
03647P,聯發科元大16售09
03648P,大立光元大16售13
03649P,大立光元富19售03
03650P,大立光麥證16售04
03651P,臺股指中信19售16
03652P,臺股指中信1A售08
03653P,健策群益16售03
03654P,聯詠元大16售12
03655P,晶技元大16售04
03656P,長榮台新16售02
03657P,台灣50富邦1A售01
03658P,T50反1富邦1C售02
03659P,中鋼富邦16售02
03660P,台達電富邦16售01
03661P,國巨富邦17售02
03662P,台積電富邦17售06
03663P,華邦電富邦16售03
03664P,技嘉富邦16售02
03665P,友達富邦16售03
03666P,華新科富邦16售02
03667P,日月光富邦16售01
03668P,南電富邦1A售01
03669P,台灣50中信18售01
03670P,T50正2中信18售01
03671P,金像電中信16售01
03672P,聯發科中信17售04
03673P,聯發科中信18售03
03674P,聯發科中信19售01
03675P,大立光中信18售04
03676P,大立光中信19售03
03677P,友達群益16售10
03678P,台灣50凱基19售03
03679P,台灣50凱基1A售03
03680P,聯發科凱基16售22
03681P,欣興凱基16售11
03682P,臺股指凱基16售30
03683P,長榮元富16售16
03684P,聯發科台新16售01
03685P,大立光元大16售19
03686P,亞光元大16售02
03687P,大成鋼富邦16售02
03688P,群創富邦17售03
03689P,南電國泰18售04
03690P,中鋼中信16售01
03691P,聯發科中信16售05
03692P,強茂中信16售01
03693P,彩晶中信17售02
03694P,泰鼎元富16售03
03695P,長榮康和16售05
03696P,群創康和16售01
03697P,華邦電凱基16售06
03698P,裕民凱基16售03
03699P,台勝科凱基16售05
03700P,臺股指凱基17售24
03701P,臺股指凱基17售25
03702P,臺股指凱基17售26
03703P,台達電台新16售01
03704P,南紡元大16售04
03705P,儒鴻元大18售01
03706P,聯發科元大16售10
03707P,長榮航元大16售33
03708P,康舒元大16售04
03709P,臺股指元大19售13
03710P,臺股指元大19售14
03711P,臺股指元大19售15
03712P,泰鼎中信17售02
03713P,臺股指中信1A售10
03714P,臺股指中信1A售11
03715P,臺股指中信1A售12
03716P,臺股指中信1C售02
03717P,臺股指中信1C售03
03718P,南電元富17售02
037198,華邦電第一16購01
03719P,聯發科康和17售01
03720P,大立光康和17售02
03721P,儒鴻凱基19售01
03722P,鴻海凱基18售07
03723P,光罩凱基17售03
03724P,智邦凱基17售01
03725P,聯發科凱基17售11
03726P,聯發科凱基17售12
03727P,大立光凱基18售07
03728P,友達元大19售06
03729P,聯發科元大17售09
037307,群創第一16購02
03730P,長榮元大17售17
03731P,健策元大17售03
03732P,台灣50群益17售02
03733P,台灣50群益17售03
037346,金像電第一16購01
037347,友達第一16購02
03734P,儒鴻群益18售01
03735P,可成群益19售01
03736P,大立光群益18售04
03737P,威鋒電群益17售04
03738P,臺股指群益17售13
03739P,臺股指群益17售14
03740P,臺股指群益17售15
037410,友達元富16購01
03741P,臺股指群益17售16
03742P,臺股指群益17售17
037430,台積電富邦16購01
037431,台積電富邦16購02
03743P,臺股指群益17售18
03744P,臺股指群益17售19
03745P,台灣50中信1B售01
03746P,台灣50中信21售01
03747P,T50正2中信21售01
03748P,鴻海中信1B售03
03749P,鴻海中信1B售04
03750P,台積電中信1B售03
03751P,台積電中信1B售04
03752P,聯詠中信19售01
03753P,臺股指中信1A售13
037549,大成鋼元富16購01
03754P,臺股指中信1C售05
03755P,友達凱基17售07
03756P,可成凱基18售03
03757P,威鋒電凱基17售05
03758P,臺股指凱基18售16
03759P,玉晶光群益17售04
03760P,T50正2元大1A售01
03761P,T50正2元大1A售02
03762P,T50正2元大1A售03
037632,A50正2元富16購01
